District,Crop,Price Date,Crop Price (Rs per quintal)
Coimbatore,Banana,Jul-16,1980
Coimbatore,Banana,Aug-16,1855
Coimbatore,Banana,Sep-16,1795
Coimbatore,Banana,Oct-16,1790
Coimbatore,Banana,Oct-16,1825
Coimbatore,Banana,Nov-16,1935
Coimbatore,Banana,Dec-16,1850
Coimbatore,Banana,Jan-17,1975
Coimbatore,Banana,Feb-17,1800
Coimbatore,Banana,Feb-17,1785
Coimbatore,Banana,Mar-17,1945
Coimbatore,Banana,Apr-17,1840
Coimbatore,Banana,May-17,1820
Coimbatore,Banana,Jun-17,1845
Coimbatore,Banana,Jul-17,1780
Coimbatore,Banana,Jul-17,1885
Coimbatore,Banana,Aug-17,1950
Coimbatore,Banana,Sep-17,1835
Coimbatore,Banana,Oct-17,1900
Coimbatore,Banana,Nov-17,1900
Coimbatore,Banana,Dec-17,1955
Coimbatore,Banana,Dec-17,1825
Coimbatore,Banana,Jan-18,1955
Coimbatore,Banana,Feb-18,1970
Coimbatore,Banana,Mar-18,1950
Coimbatore,Banana,Apr-18,1805
Coimbatore,Banana,May-18,1920
Coimbatore,Banana,Jun-18,1825
Coimbatore,Banana,Jun-18,1885
Coimbatore,Banana,Jul-18,1880
Coimbatore,Banana,Aug-18,1935
Coimbatore,Banana,Sep-18,1940
Coimbatore,Banana,Oct-18,1935
Coimbatore,Banana,Nov-18,1800
Coimbatore,Banana,Dec-18,1825
Coimbatore,Banana,Jan-19,1830
Coimbatore,Banana,Mar-19,1905
Coimbatore,Banana,Apr-19,1860
Coimbatore,Banana,May-19,1925
Coimbatore,Banana,Jun-19,1975
Coimbatore,Banana,Jul-19,1900
Coimbatore,Banana,Sep-19,1910
Coimbatore,Banana,Oct-19,1830
Coimbatore,Banana,Nov-19,1880
Coimbatore,Banana,Dec-19,1955
Coimbatore,Banana,Feb-20,1920
Coimbatore,Banana,Mar-20,1790
Coimbatore,Banana,Apr-20,1870
Coimbatore,Banana,May-20,1890
Coimbatore,Banana,Jun-20,1865
Coimbatore,Banana,Aug-20,1890
Coimbatore,Banana,Sep-20,1790
Coimbatore,Banana,Oct-20,1890
Coimbatore,Banana,Nov-20,1795
Coimbatore,Banana,Dec-20,1855
Coimbatore,Banana,Dec-20,1870
Coimbatore,Banana,Jan-21,1930
Coimbatore,Banana,Feb-21,1830
Coimbatore,Banana,Mar-21,1885
Coimbatore,Banana,Apr-21,1820
Coimbatore,Banana,May-21,1905
Coimbatore,Banana,Jun-21,1955
Coimbatore,Banana,Jul-21,1840
Coimbatore,Banana,Jul-21,1845
Coimbatore,Banana,Aug-21,1925
Coimbatore,Banana,Sep-21,1825
Coimbatore,Banana,Nov-21,1820
Coimbatore,Banana,Nov-21,1880
Coimbatore,Banana,Jan-22,1830
Coimbatore,Banana,Feb-22,1920
Coimbatore,Banana,Mar-22,1880
Coimbatore,Banana,Apr-22,1905
Coimbatore,Banana,May-22,1930
Coimbatore,Banana,Jun-22,1790
Coimbatore,Banana,Jun-22,1835
Coimbatore,Banana,Jul-22,1805
Coimbatore,Banana,Aug-22,1830
Coimbatore,Banana,Sep-22,1905
Coimbatore,Banana,Oct-22,1790
Coimbatore,Banana,Nov-22,1980
Coimbatore,Banana,Nov-22,1815
Coimbatore,Banana,Dec-22,1855
Coimbatore,Banana,Jan-23,1885
Coimbatore,Banana,Feb-23,1780
Coimbatore,Banana,Mar-23,1880
Coimbatore,Banana,Mar-23,1785
Coimbatore,Black Gram,Jan-20,5970
Coimbatore,Black Gram,Jan-20,6065
Coimbatore,Black Gram,Jan-20,6070
Coimbatore,Black Gram,Feb-20,5900
Coimbatore,Black Gram,Feb-20,6010
Coimbatore,Black Gram,Feb-20,5995
Coimbatore,Black Gram,Mar-20,6030
Coimbatore,Black Gram,Mar-20,5985
Coimbatore,Black Gram,Mar-20,6070
Coimbatore,Black Gram,Apr-20,5920
Coimbatore,Black Gram,Apr-20,5910
Coimbatore,Black Gram,Apr-20,5975
Coimbatore,Black Gram,May-20,5955
Coimbatore,Black Gram,May-20,6085
Coimbatore,Black Gram,May-20,6055
Coimbatore,Black Gram,Jun-20,5955
Coimbatore,Black Gram,Jun-20,5915
Coimbatore,Black Gram,Jun-20,5965
Coimbatore,Black Gram,Jul-20,6000
Coimbatore,Black Gram,Jul-20,6040
Coimbatore,Black Gram,Jul-20,5980
Coimbatore,Black Gram,Aug-20,6085
Coimbatore,Black Gram,Aug-20,6050
Coimbatore,Black Gram,Sep-20,6070
Coimbatore,Black Gram,Sep-20,6080
Coimbatore,Black Gram,Sep-20,5920
Coimbatore,Black Gram,Oct-20,6000
Coimbatore,Black Gram,Oct-20,6030
Coimbatore,Black Gram,Oct-20,6010
Coimbatore,Black Gram,Nov-20,6055
Coimbatore,Black Gram,Nov-20,5980
Coimbatore,Black Gram,Nov-20,5950
Coimbatore,Black Gram,Dec-20,6065
Coimbatore,Black Gram,Dec-20,5955
Coimbatore,Black Gram,Dec-20,5905
Coimbatore,Black Gram,Jan-21,5930
Coimbatore,Black Gram,Feb-21,5995
Coimbatore,Black Gram,Feb-21,6080
Coimbatore,Black Gram,Feb-21,6055
Coimbatore,Black Gram,Mar-21,5940
Coimbatore,Black Gram,Mar-21,5950
Coimbatore,Black Gram,Mar-21,5980
Coimbatore,Black Gram,Apr-21,5930
Coimbatore,Black Gram,Apr-21,6040
Coimbatore,Black Gram,Apr-21,6025
Coimbatore,Black Gram,May-21,6065
Coimbatore,Black Gram,May-21,5950
Coimbatore,Black Gram,May-21,5970
Coimbatore,Black Gram,Jun-21,6030
Coimbatore,Black Gram,Jun-21,6045
Coimbatore,Black Gram,Jul-21,5950
Coimbatore,Black Gram,Jul-21,6060
Coimbatore,Black Gram,Jul-21,5945
Coimbatore,Black Gram,Aug-21,6030
Coimbatore,Black Gram,Aug-21,5900
Coimbatore,Black Gram,Aug-21,6005
Coimbatore,Black Gram,Sep-21,5935
Coimbatore,Black Gram,Sep-21,6090
Coimbatore,Black Gram,Sep-21,6070
Coimbatore,Black Gram,Oct-21,5905
Coimbatore,Black Gram,Oct-21,5955
Coimbatore,Black Gram,Nov-21,5905
Coimbatore,Black Gram,Nov-21,6020
Coimbatore,Black Gram,Dec-21,6010
Coimbatore,Black Gram,Dec-21,6095
Coimbatore,Black Gram,Jan-22,6020
Coimbatore,Black Gram,Jan-22,5965
Coimbatore,Black Gram,Jan-22,5915
Coimbatore,Black Gram,Feb-22,6010
Coimbatore,Black Gram,Feb-22,5895
Coimbatore,Black Gram,Feb-22,5950
Coimbatore,Black Gram,Mar-22,6035
Coimbatore,Black Gram,Mar-22,6015
Coimbatore,Black Gram,Mar-22,6045
Coimbatore,Black Gram,Apr-22,5955
Coimbatore,Black Gram,Apr-22,5905
Coimbatore,Black Gram,Apr-22,6070
Coimbatore,Black Gram,May-22,5930
Coimbatore,Black Gram,May-22,6065
Coimbatore,Black Gram,May-22,5915
Coimbatore,Black Gram,Jun-22,5925
Coimbatore,Black Gram,Jun-22,5900
Coimbatore,Black Gram,Jul-22,5960
Coimbatore,Black Gram,Jul-22,5895
Coimbatore,Black Gram,Jul-22,5900
Coimbatore,Black Gram,Aug-22,5955
Coimbatore,Black Gram,Aug-22,5905
Coimbatore,Black Gram,Aug-22,6010
Coimbatore,Black Gram,Sep-22,5980
Coimbatore,Black Gram,Sep-22,5935
Coimbatore,Black Gram,Sep-22,5935
Coimbatore,Black Gram,Oct-22,6055
Coimbatore,Black Gram,Oct-22,6025
Coimbatore,Black Gram,Nov-22,5950
Coimbatore,Black Gram,Nov-22,5920
Coimbatore,Black Gram,Nov-22,6060
Coimbatore,Black Gram,Dec-22,5970
Coimbatore,Black Gram,Dec-22,6095
Coimbatore,Black Gram,Dec-22,6065
Coimbatore,Black Gram,Jan-23,6030
Coimbatore,Black Gram,Jan-23,5935
Coimbatore,Black Gram,Jan-23,5985
Coimbatore,Black Gram,Feb-23,5925
Coimbatore,Black Gram,Feb-23,5990
Coimbatore,Black Gram,Feb-23,5935
Coimbatore,Black Gram,Mar-23,6090
Coimbatore,Black Gram,Mar-23,5955
Coimbatore,Black Gram,Mar-23,5935
Coimbatore,Coconut,Jan-19,2350
Coimbatore,Coconut,Jan-19,2400
Coimbatore,Coconut,Feb-19,2435
Coimbatore,Coconut,Feb-19,2510
Coimbatore,Coconut,Mar-19,2475
Coimbatore,Coconut,Mar-19,2500
Coimbatore,Coconut,Apr-19,2480
Coimbatore,Coconut,Apr-19,2335
Coimbatore,Coconut,May-19,2330
Coimbatore,Coconut,May-19,2430
Coimbatore,Coconut,Jun-19,2380
Coimbatore,Coconut,Jun-19,2435
Coimbatore,Coconut,Jul-19,2425
Coimbatore,Coconut,Jul-19,2485
Coimbatore,Coconut,Aug-19,2440
Coimbatore,Coconut,Aug-19,2400
Coimbatore,Coconut,Sep-19,2335
Coimbatore,Coconut,Sep-19,2425
Coimbatore,Coconut,Oct-19,2365
Coimbatore,Coconut,Oct-19,2375
Coimbatore,Coconut,Nov-19,2410
Coimbatore,Coconut,Nov-19,2475
Coimbatore,Coconut,Dec-19,2530
Coimbatore,Coconut,Dec-19,2370
Coimbatore,Coconut,Jan-20,2490
Coimbatore,Coconut,Jan-20,2375
Coimbatore,Coconut,Feb-20,2480
Coimbatore,Coconut,Feb-20,2350
Coimbatore,Coconut,Mar-20,2460
Coimbatore,Coconut,Mar-20,2435
Coimbatore,Coconut,Apr-20,2505
Coimbatore,Coconut,Apr-20,2480
Coimbatore,Coconut,May-20,2460
Coimbatore,Coconut,May-20,2465
Coimbatore,Coconut,Jun-20,2415
Coimbatore,Coconut,Jun-20,2460
Coimbatore,Coconut,Jul-20,2380
Coimbatore,Coconut,Jul-20,2400
Coimbatore,Coconut,Aug-20,2410
Coimbatore,Coconut,Aug-20,2500
Coimbatore,Coconut,Sep-20,2460
Coimbatore,Coconut,Sep-20,2475
Coimbatore,Coconut,Oct-20,2350
Coimbatore,Coconut,Oct-20,2530
Coimbatore,Coconut,Nov-20,2450
Coimbatore,Coconut,Nov-20,2335
Coimbatore,Coconut,Dec-20,2395
Coimbatore,Coconut,Dec-20,2355
Coimbatore,Coconut,Jan-21,2510
Coimbatore,Coconut,Jan-21,2385
Coimbatore,Coconut,Feb-21,2330
Coimbatore,Coconut,Feb-21,2365
Coimbatore,Coconut,Mar-21,2430
Coimbatore,Coconut,Mar-21,2510
Coimbatore,Coconut,Apr-21,2495
Coimbatore,Coconut,Apr-21,2385
Coimbatore,Coconut,May-21,2365
Coimbatore,Coconut,Jun-21,2485
Coimbatore,Coconut,Jun-21,2485
Coimbatore,Coconut,Jul-21,2505
Coimbatore,Coconut,Jul-21,2355
Coimbatore,Coconut,Aug-21,2495
Coimbatore,Coconut,Aug-21,2370
Coimbatore,Coconut,Sep-21,2400
Coimbatore,Coconut,Sep-21,2375
Coimbatore,Coconut,Oct-21,2400
Coimbatore,Coconut,Oct-21,2375
Coimbatore,Coconut,Nov-21,2470
Coimbatore,Coconut,Nov-21,2460
Coimbatore,Coconut,Dec-21,2400
Coimbatore,Coconut,Dec-21,2425
Coimbatore,Coconut,Jan-22,2380
Coimbatore,Coconut,Jan-22,2475
Coimbatore,Coconut,Feb-22,2460
Coimbatore,Coconut,Feb-22,2355
Coimbatore,Coconut,Mar-22,2410
Coimbatore,Coconut,Mar-22,2350
Coimbatore,Coconut,Apr-22,2385
Coimbatore,Coconut,Apr-22,2355
Coimbatore,Coconut,May-22,2385
Coimbatore,Coconut,May-22,2510
Coimbatore,Coconut,Jun-22,2470
Coimbatore,Coconut,Jun-22,2515
Coimbatore,Coconut,Jul-22,2520
Coimbatore,Coconut,Jul-22,2360
Coimbatore,Coconut,Aug-22,2440
Coimbatore,Coconut,Aug-22,2480
Coimbatore,Coconut,Sep-22,2480
Coimbatore,Coconut,Sep-22,2415
Coimbatore,Coconut,Oct-22,2415
Coimbatore,Coconut,Oct-22,2505
Coimbatore,Coconut,Nov-22,2425
Coimbatore,Coconut,Nov-22,2455
Coimbatore,Coconut,Dec-22,2505
Coimbatore,Coconut,Dec-22,2500
Coimbatore,Coconut,Jan-23,2365
Coimbatore,Coconut,Feb-23,2500
Coimbatore,Coconut,Feb-23,2450
Coimbatore,Coconut,Mar-23,2470
Coimbatore,Coconut,Mar-23,2400
Coimbatore,Coffee,Jan-01,18225
Coimbatore,Coffee,Jan-01,18300
Coimbatore,Coffee,Jan-01,18240
Coimbatore,Coffee,Jan-01,18380
Coimbatore,Coffee,Jan-01,18270
Coimbatore,Coffee,Jan-01,18225
Coimbatore,Coffee,Jan-01,18280
Coimbatore,Coffee,Feb-01,18195
Coimbatore,Coffee,Feb-01,18290
Coimbatore,Coffee,Feb-01,18360
Coimbatore,Coffee,Feb-01,18330
Coimbatore,Coffee,Feb-01,18270
Coimbatore,Coffee,Feb-01,18330
Coimbatore,Coffee,Feb-01,18385
Coimbatore,Coffee,Feb-01,18315
Coimbatore,Coffee,Feb-01,18250
Coimbatore,Coffee,Feb-01,18220
Coimbatore,Coffee,Feb-01,18365
Coimbatore,Coffee,Feb-01,18225
Coimbatore,Coffee,Feb-01,18250
Coimbatore,Coffee,Feb-01,18300
Coimbatore,Coffee,Feb-01,18390
Coimbatore,Coffee,Mar-01,18365
Coimbatore,Coffee,Mar-01,18285
Coimbatore,Coffee,Mar-01,18390
Coimbatore,Coffee,Feb-01,18250
Coimbatore,Coffee,Mar-01,18275
Coimbatore,Coffee,Mar-01,18340
Coimbatore,Coffee,Mar-01,18295
Coimbatore,Coffee,Apr-01,18230
Coimbatore,Coffee,Apr-01,18225
Coimbatore,Coffee,Apr-01,18205
Coimbatore,Coffee,Apr-01,18325
Coimbatore,Coffee,Apr-01,18290
Coimbatore,Coffee,Jan-02,18370
Coimbatore,Coffee,Jan-02,18375
Coimbatore,Coffee,Jan-02,18270
Coimbatore,Coffee,Jan-02,18290
Coimbatore,Coffee,Jan-02,18320
Coimbatore,Coffee,Jan-02,18250
Coimbatore,Coffee,Jan-02,18265
Coimbatore,Coffee,Feb-02,18235
Coimbatore,Coffee,Feb-02,18270
Coimbatore,Coffee,Feb-02,18305
Coimbatore,Coffee,Feb-02,18380
Coimbatore,Coffee,Feb-02,18275
Coimbatore,Coffee,Feb-02,18380
Coimbatore,Coffee,Feb-02,18305
Coimbatore,Coffee,Feb-02,18370
Coimbatore,Coffee,Feb-02,18295
Coimbatore,Coffee,Feb-02,18285
Coimbatore,Coffee,Feb-02,18260
Coimbatore,Coffee,Feb-02,18245
Coimbatore,Coffee,Feb-02,18235
Coimbatore,Coffee,Feb-02,18270
Coimbatore,Coffee,Feb-02,18280
Coimbatore,Coffee,Feb-02,18275
Coimbatore,Coffee,Feb-02,18220
Coimbatore,Coffee,Feb-02,18385
Coimbatore,Coffee,Mar-02,18205
Coimbatore,Coffee,Mar-02,18310
Coimbatore,Coffee,Mar-02,18215
Coimbatore,Coffee,Mar-02,18285
Coimbatore,Coffee,Mar-02,18305
Coimbatore,Coffee,Mar-02,18240
Coimbatore,Coffee,Mar-02,18255
Coimbatore,Coffee,Mar-02,18390
Coimbatore,Coffee,Mar-02,18245
Coimbatore,Coffee,Apr-02,18375
Coimbatore,Coffee,Apr-02,18215
Coimbatore,Coffee,Apr-02,18275
Coimbatore,Coffee,Apr-02,18390
Coimbatore,Coffee,Apr-02,18380
Coimbatore,Coffee,Apr-02,18310
Coimbatore,Coffee,Feb-03,18245
Coimbatore,Coffee,Feb-03,18230
Coimbatore,Coffee,Feb-03,18385
Coimbatore,Coffee,Feb-03,18360
Coimbatore,Coffee,Feb-03,18310
Coimbatore,Coffee,Feb-03,18285
Coimbatore,Coffee,Feb-03,18320
Coimbatore,Coffee,Feb-03,18215
Coimbatore,Coffee,Feb-03,18195
Coimbatore,Coffee,Feb-03,18290
Coimbatore,Coffee,Feb-03,18300
Coimbatore,Coffee,Feb-03,18330
Coimbatore,Coffee,Feb-03,18255
Coimbatore,Coffee,Feb-03,18255
Coimbatore,Coffee,Feb-03,18370
Coimbatore,Coffee,Feb-03,18360
Coimbatore,Coffee,Feb-03,18325
Coimbatore,Coffee,Feb-03,18375
Coimbatore,Coffee,Feb-03,18245
Coimbatore,Coffee,Feb-03,18215
Coimbatore,Coffee,Feb-03,18245
Coimbatore,Coffee,Feb-03,18390
Coimbatore,Coffee,Feb-03,18310
Coimbatore,Coffee,Feb-03,18240
Coimbatore,Coffee,Feb-03,18275
Coimbatore,Coffee,Feb-03,18355
Coimbatore,Coffee,Feb-03,18385
Coimbatore,Coffee,Feb-03,18210
Coimbatore,Coffee,Feb-03,18325
Coimbatore,Coffee,Feb-03,18245
Coimbatore,Coffee,Feb-03,18295
Coimbatore,Coffee,Feb-03,18335
Coimbatore,Coffee,Feb-03,18380
Coimbatore,Coffee,Feb-03,18300
Coimbatore,Coffee,Apr-03,18345
Coimbatore,Coffee,Jan-04,18270
Coimbatore,Coffee,Jan-04,18250
Coimbatore,Coffee,Feb-04,18280
Coimbatore,Coffee,Feb-04,18235
Coimbatore,Coffee,Feb-04,18320
Coimbatore,Coffee,Feb-04,18320
Coimbatore,Coffee,Feb-04,18365
Coimbatore,Coffee,Feb-04,18360
Coimbatore,Coffee,Feb-04,18250
Coimbatore,Coffee,Feb-04,18285
Coimbatore,Coffee,Jan-05,18245
Coimbatore,Coffee,Jan-05,18215
Coimbatore,Coffee,Jan-05,18325
Coimbatore,Coffee,Jan-05,18275
Coimbatore,Coffee,Jan-05,18210
Coimbatore,Coffee,Jan-05,18255
Coimbatore,Coffee,Jan-05,18275
Coimbatore,Coffee,Jan-05,18220
Coimbatore,Coffee,Jan-05,18195
Coimbatore,Coffee,Feb-05,18300
Coimbatore,Coffee,Feb-05,18200
Coimbatore,Coffee,Feb-05,18225
Coimbatore,Coffee,Feb-05,18300
Coimbatore,Coffee,Feb-05,18320
Coimbatore,Coffee,Feb-05,18330
Coimbatore,Coffee,Feb-05,18195
Coimbatore,Coffee,Feb-05,18370
Coimbatore,Coffee,Feb-05,18270
Coimbatore,Coffee,Feb-05,18255
Coimbatore,Coffee,Feb-05,18210
Coimbatore,Coffee,Feb-05,18335
Coimbatore,Coffee,Feb-05,18355
Coimbatore,Coffee,Feb-05,18320
Coimbatore,Coffee,Feb-05,18230
Coimbatore,Coffee,Feb-05,18210
Coimbatore,Coffee,Feb-05,18385
Coimbatore,Coffee,Feb-05,18215
Coimbatore,Coffee,Feb-05,18295
Coimbatore,Coffee,Feb-05,18220
Coimbatore,Coffee,Feb-05,18280
Coimbatore,Coffee,Feb-05,18280
Coimbatore,Coffee,Feb-05,18270
Coimbatore,Coffee,Feb-05,18350
Coimbatore,Coffee,Feb-05,18280
Coimbatore,Coffee,Feb-05,18310
Coimbatore,Coffee,Feb-05,18290
Coimbatore,Coffee,Feb-05,18265
Coimbatore,Coffee,Feb-05,18290
Coimbatore,Coffee,Feb-05,18235
Coimbatore,Coffee,Feb-05,18240
Coimbatore,Coffee,Feb-05,18280
Coimbatore,Coffee,Feb-05,18235
Coimbatore,Coffee,Feb-05,18235
Coimbatore,Coffee,Feb-05,18390
Coimbatore,Coffee,Feb-05,18355
Coimbatore,Coffee,Feb-05,18310
Coimbatore,Coffee,Feb-05,18220
Coimbatore,Coffee,Feb-05,18275
Coimbatore,Coffee,Feb-05,18325
Coimbatore,Coffee,Feb-05,18295
Coimbatore,Coffee,Feb-05,18380
Coimbatore,Coffee,Feb-05,18240
Coimbatore,Coffee,Feb-05,18395
Coimbatore,Coffee,Feb-05,18270
Coimbatore,Coffee,Feb-05,18310
Coimbatore,Coffee,Feb-05,18335
Coimbatore,Coffee,Feb-05,18265
Coimbatore,Coffee,Mar-05,18220
Coimbatore,Coffee,Mar-05,18245
Coimbatore,Coffee,Mar-05,18215
Coimbatore,Coffee,Mar-05,18200
Coimbatore,Coffee,Mar-05,18220
Coimbatore,Coffee,Mar-05,18370
Coimbatore,Coffee,Mar-05,18230
Coimbatore,Coffee,Mar-05,18310
Coimbatore,Coffee,Mar-05,18335
Coimbatore,Coffee,Mar-05,18300
Coimbatore,Coffee,Mar-05,18235
Coimbatore,Coffee,Apr-05,18365
Coimbatore,Coffee,Apr-05,18310
Coimbatore,Coffee,Apr-05,18210
Coimbatore,Coffee,Apr-05,18255
Coimbatore,Coffee,Apr-05,18330
Coimbatore,Coffee,Apr-05,18390
Coimbatore,Coffee,Apr-05,18290
Coimbatore,Coffee,Apr-05,18360
Coimbatore,Coffee,Apr-05,18385
Coimbatore,Coffee,Jan-06,18330
Coimbatore,Coffee,Jan-06,18195
Coimbatore,Coffee,Jan-06,18195
Coimbatore,Coffee,Jan-06,18295
Coimbatore,Coffee,Jan-06,18225
Coimbatore,Coffee,Jan-06,18255
Coimbatore,Coffee,Feb-06,18225
Coimbatore,Coffee,Feb-06,18335
Coimbatore,Coffee,Feb-06,18250
Coimbatore,Coffee,Feb-06,18245
Coimbatore,Coffee,Feb-06,18340
Coimbatore,Coffee,Feb-06,18375
Coimbatore,Coffee,Feb-06,18300
Coimbatore,Coffee,Apr-06,18330
Coimbatore,Coffee,Apr-06,18225
Coimbatore,Coffee,Apr-06,18370
Coimbatore,Coffee,Apr-06,18225
Coimbatore,Coffee,Apr-06,18285
Coimbatore,Coffee,Apr-06,18220
Coimbatore,Coffee,Apr-06,18335
Coimbatore,Coffee,Jan-07,18270
Coimbatore,Coffee,Jan-07,18300
Coimbatore,Coffee,Jan-07,18235
Coimbatore,Coffee,Feb-07,18210
Coimbatore,Coffee,Feb-07,18255
Coimbatore,Coffee,Feb-07,18220
Coimbatore,Coffee,Feb-07,18350
Coimbatore,Coffee,Feb-07,18325
Coimbatore,Coffee,Feb-07,18290
Coimbatore,Coffee,Feb-07,18265
Coimbatore,Coffee,Feb-07,18220
Coimbatore,Coffee,Feb-07,18380
Coimbatore,Coffee,Mar-07,18360
Coimbatore,Coffee,Mar-07,18335
Coimbatore,Coffee,Mar-07,18340
Coimbatore,Coffee,Mar-07,18265
Coimbatore,Coffee,Mar-07,18230
Coimbatore,Coffee,Mar-07,18305
Coimbatore,Coffee,Apr-07,18285
Coimbatore,Coffee,Apr-07,18260
Coimbatore,Coffee,Apr-07,18365
Coimbatore,Coffee,Apr-07,18220
Coimbatore,Coffee,Apr-07,18360
Coimbatore,Coffee,Apr-07,18270
Coimbatore,Coffee,Apr-07,18225
Coimbatore,Coffee,Jan-08,18210
Coimbatore,Coffee,Jan-08,18345
Coimbatore,Coffee,Jan-08,18205
Coimbatore,Coffee,Jan-08,18195
Coimbatore,Coffee,Jan-08,18355
Coimbatore,Coffee,Jan-08,18215
Coimbatore,Coffee,Jan-08,18210
Coimbatore,Coffee,Jan-08,18200
Coimbatore,Coffee,Jan-08,18195
Coimbatore,Coffee,Feb-08,18220
Coimbatore,Coffee,Feb-08,18340
Coimbatore,Coffee,Feb-08,18245
Coimbatore,Coffee,Feb-08,18275
Coimbatore,Coffee,Feb-08,18360
Coimbatore,Coffee,Feb-08,18350
Coimbatore,Coffee,Feb-08,18360
Coimbatore,Coffee,Feb-08,18255
Coimbatore,Coffee,Mar-08,18195
Coimbatore,Coffee,Mar-08,18270
Coimbatore,Coffee,Mar-08,18255
Coimbatore,Coffee,Mar-08,18225
Coimbatore,Coffee,Mar-08,18215
Coimbatore,Coffee,Mar-08,18300
Coimbatore,Coffee,Apr-08,18200
Coimbatore,Coffee,Apr-08,18340
Coimbatore,Coffee,Apr-08,18390
Coimbatore,Coffee,Apr-08,18365
Coimbatore,Coffee,Apr-08,18270
Coimbatore,Coffee,Jan-09,18290
Coimbatore,Coffee,Jan-09,18355
Coimbatore,Coffee,Jan-09,18280
Coimbatore,Coffee,Jan-09,18255
Coimbatore,Coffee,Jan-09,18250
Coimbatore,Coffee,Jan-09,18225
Coimbatore,Coffee,Feb-09,18255
Coimbatore,Coffee,Feb-09,18390
Coimbatore,Coffee,Feb-09,18280
Coimbatore,Coffee,Feb-09,18200
Coimbatore,Coffee,Feb-09,18225
Coimbatore,Coffee,Feb-09,18305
Coimbatore,Coffee,Feb-09,18205
Coimbatore,Coffee,Feb-09,18350
Coimbatore,Coffee,Feb-09,18355
Coimbatore,Coffee,Mar-09,18330
Coimbatore,Coffee,Mar-09,18245
Coimbatore,Coffee,Mar-09,18320
Coimbatore,Coffee,Mar-09,18380
Coimbatore,Coffee,Mar-09,18305
Coimbatore,Coffee,Mar-09,18265
Coimbatore,Coffee,Mar-09,18295
Coimbatore,Coffee,Apr-09,18310
Coimbatore,Coffee,Apr-09,18240
Coimbatore,Coffee,Apr-09,18270
Coimbatore,Coffee,Apr-09,18235
Coimbatore,Coffee,Apr-09,18385
Coimbatore,Coffee,Apr-09,18365
Coimbatore,Coffee,Jan-10,18255
Coimbatore,Coffee,Jan-10,18365
Coimbatore,Coffee,Jan-10,18300
Coimbatore,Coffee,Jan-10,18365
Coimbatore,Coffee,Jan-10,18315
Coimbatore,Coffee,Jan-10,18285
Coimbatore,Coffee,Feb-10,18370
Coimbatore,Coffee,Feb-10,18215
Coimbatore,Coffee,Feb-10,18350
Coimbatore,Coffee,Feb-10,18220
Coimbatore,Coffee,Feb-10,18345
Coimbatore,Coffee,Feb-10,18375
Coimbatore,Coffee,Feb-10,18360
Coimbatore,Coffee,Feb-10,18340
Coimbatore,Coffee,Feb-10,18300
Coimbatore,Coffee,Mar-10,18380
Coimbatore,Coffee,Mar-10,18310
Coimbatore,Coffee,Mar-10,18305
Coimbatore,Coffee,Mar-10,18330
Coimbatore,Coffee,Mar-10,18265
Coimbatore,Coffee,Mar-10,18380
Coimbatore,Coffee,Mar-10,18350
Coimbatore,Coffee,Apr-10,18315
Coimbatore,Coffee,Apr-10,18275
Coimbatore,Coffee,Apr-10,18370
Coimbatore,Coffee,Apr-10,18300
Coimbatore,Coffee,Apr-10,18300
Coimbatore,Coffee,Apr-10,18265
Coimbatore,Coffee,Jan-11,18265
Coimbatore,Coffee,Jan-11,18360
Coimbatore,Coffee,Jan-11,18380
Coimbatore,Coffee,Jan-11,18265
Coimbatore,Coffee,Jan-11,18195
Coimbatore,Coffee,Jan-11,18275
Coimbatore,Coffee,Jan-11,18275
Coimbatore,Coffee,Jan-11,18355
Coimbatore,Coffee,Feb-11,18325
Coimbatore,Coffee,Feb-11,18315
Coimbatore,Coffee,Feb-11,18345
Coimbatore,Coffee,Feb-11,18195
Coimbatore,Coffee,Feb-11,18305
Coimbatore,Coffee,Feb-11,18245
Coimbatore,Coffee,Feb-11,18340
Coimbatore,Coffee,Feb-11,18230
Coimbatore,Coffee,Feb-11,18295
Coimbatore,Coffee,Feb-11,18260
Coimbatore,Coffee,Mar-11,18310
Coimbatore,Coffee,Mar-11,18345
Coimbatore,Coffee,Mar-11,18340
Coimbatore,Coffee,Mar-11,18210
Coimbatore,Coffee,Mar-11,18370
Coimbatore,Coffee,Mar-11,18305
Coimbatore,Coffee,Mar-11,18260
Coimbatore,Coffee,Mar-11,18370
Coimbatore,Coffee,Apr-11,18235
Coimbatore,Coffee,Apr-11,18350
Coimbatore,Coffee,Apr-11,18275
Coimbatore,Coffee,Apr-11,18305
Coimbatore,Coffee,Apr-11,18355
Coimbatore,Coffee,Jan-12,18355
Coimbatore,Coffee,Jan-12,18375
Coimbatore,Coffee,Jan-12,18310
Coimbatore,Coffee,Jan-12,18220
Coimbatore,Coffee,Jan-12,18260
Coimbatore,Coffee,Jan-12,18225
Coimbatore,Coffee,Jan-12,18220
Coimbatore,Coffee,Feb-12,18355
Coimbatore,Coffee,Feb-12,18290
Coimbatore,Coffee,Feb-12,18235
Coimbatore,Coffee,Feb-12,18235
Coimbatore,Coffee,Feb-12,18315
Coimbatore,Coffee,Feb-12,18275
Coimbatore,Coffee,Feb-12,18200
Coimbatore,Coffee,Feb-12,18335
Coimbatore,Coffee,Feb-12,18195
